id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,index fit,103,50,28,87,393,ship,baseline,monotonic-signal
g002,join width,73,69,40,105,298,ship,edge,drag-penalty
g003,constraint risk,106,11,26,39,277,ship,recovery,confidence-floor
g004,plan drift,38,54,42,47,52,hold,negative,lane-boundary
g005,index fit,51,43,9,56,263,ship,baseline,monotonic-signal
g006,join width,61,40,15,22,192,ship,edge,drag-penalty
g007,constraint risk,70,76,41,95,271,ship,recovery,confidence-floor
g008,plan drift,78,62,13,93,417,ship,negative,lane-boundary
g009,index fit,85,22,43,54,170,ship,baseline,monotonic-signal
g010,join width,48,40,17,82,263,ship,edge,drag-penalty
g011,constraint risk,33,51,6,57,234,ship,recovery,confidence-floor
g012,plan drift,117,59,23,92,479,ship,negative,lane-boundary
g013,index fit,31,31,23,71,151,watch,baseline,monotonic-signal
g014,join width,79,19,13,65,321,ship,edge,drag-penalty
g015,constraint risk,107,51,10,67,456,ship,recovery,confidence-floor
g016,plan drift,36,69,10,29,185,ship,negative,lane-boundary
g017,index fit,48,46,11,101,337,ship,baseline,monotonic-signal
g018,join width,58,37,13,98,342,ship,edge,drag-penalty
g019,constraint risk,110,35,16,58,401,ship,recovery,confidence-floor
g020,plan drift,52,71,40,86,199,ship,negative,lane-boundary
g021,index fit,114,22,11,104,517,ship,baseline,monotonic-signal
g022,join width,61,35,40,38,94,hold,edge,drag-penalty
g023,constraint risk,82,9,35,46,172,ship,recovery,confidence-floor
g024,plan drift,96,68,13,55,401,ship,negative,lane-boundary
g025,index fit,62,27,25,21,130,watch,baseline,monotonic-signal
g026,join width,49,47,11,94,327,ship,edge,drag-penalty
g027,constraint risk,90,60,27,92,379,ship,recovery,confidence-floor
g028,plan drift,70,34,36,53,170,ship,negative,lane-boundary
g029,index fit,107,23,42,81,296,ship,baseline,monotonic-signal
g030,join width,41,55,26,56,160,watch,edge,drag-penalty
g031,constraint risk,100,74,40,91,356,ship,recovery,confidence-floor
g032,plan drift,56,16,28,70,184,ship,negative,lane-boundary
g033,index fit,114,59,44,64,309,ship,baseline,monotonic-signal
g034,join width,59,48,33,66,192,ship,edge,drag-penalty
g035,constraint risk,79,45,8,28,298,ship,recovery,confidence-floor
